date_year,date_month,date_day,which_threehourly_interval,specific_observation_time,days_since_origin_threehourly_interval,days_since_origin,Kp,ap,is_definitive
2012,2,22,15.0,16.50,29272.625,29272.6875,1.333,5,1
2012,2,22,18.0,19.50,29272.75,29272.8125,1,4,1
2012,2,22,21.0,22.50,29272.875,29272.9375,0.333,2,1
2012,2,23,00.0,01.50,29273,29273.0625,0,0,1
2012,2,23,03.0,04.50,29273.125,29273.1875,0,0,1
2012,2,23,06.0,07.50,29273.25,29273.3125,1,4,1
2012,2,23,09.0,10.50,29273.375,29273.4375,1,4,1
2012,2,23,12.0,13.50,29273.5,29273.5625,0.333,2,1
2012,2,23,15.0,16.50,29273.625,29273.6875,0.333,2,1
2012,2,23,18.0,19.50,29273.75,29273.8125,0.667,3,1
2012,2,23,21.0,22.50,29273.875,29273.9375,2.333,9,1
2012,2,24,00.0,01.50,29274,29274.0625,1.667,6,1
2012,2,24,03.0,04.50,29274.125,29274.1875,3,15,1
2012,2,24,06.0,07.50,29274.25,29274.3125,1,4,1
2012,2,24,09.0,10.50,29274.375,29274.4375,1.333,5,1
2012,2,24,12.0,13.50,29274.5,29274.5625,1.333,5,1
2012,2,24,15.0,16.50,29274.625,29274.6875,1.667,6,1
2012,2,24,18.0,19.50,29274.75,29274.8125,0.667,3,1
2012,2,24,21.0,22.50,29274.875,29274.9375,0,0,1
2012,2,25,00.0,01.50,29275,29275.0625,0,0,1
2012,2,25,03.0,04.50,29275.125,29275.1875,0.667,3,1
2012,2,25,06.0,07.50,29275.25,29275.3125,1.667,6,1
2012,2,25,09.0,10.50,29275.375,29275.4375,2,7,1
2012,2,25,12.0,13.50,29275.5,29275.5625,2.333,9,1
2012,2,25,15.0,16.50,29275.625,29275.6875,1.333,5,1
2012,2,25,18.0,19.50,29275.75,29275.8125,2.667,12,1
2012,2,25,21.0,22.50,29275.875,29275.9375,1.667,6,1
2012,2,26,00.0,01.50,29276,29276.0625,2,7,1
2012,2,26,03.0,04.50,29276.125,29276.1875,2,7,1
2012,2,26,06.0,07.50,29276.25,29276.3125,2,7,1
2012,2,26,09.0,10.50,29276.375,29276.4375,1,4,1
2012,2,26,12.0,13.50,29276.5,29276.5625,1.333,5,1
2012,2,26,15.0,16.50,29276.625,29276.6875,0.667,3,1
2012,2,26,18.0,19.50,29276.75,29276.8125,1.667,6,1
2012,2,26,21.0,22.50,29276.875,29276.9375,3,15,1
2012,2,27,00.0,01.50,29277,29277.0625,3.667,22,1
2012,2,27,03.0,04.50,29277.125,29277.1875,2.333,9,1
2012,2,27,06.0,07.50,29277.25,29277.3125,1.333,5,1
2012,2,27,09.0,10.50,29277.375,29277.4375,2,7,1
2012,2,27,12.0,13.50,29277.5,29277.5625,3.333,18,1
2012,2,27,15.0,16.50,29277.625,29277.6875,4.333,32,1
2012,2,27,18.0,19.50,29277.75,29277.8125,5.333,56,1
2012,2,27,21.0,22.50,29277.875,29277.9375,1.667,6,1
2012,2,28,00.0,01.50,29278,29278.0625,1.333,5,1
2012,2,28,03.0,04.50,29278.125,29278.1875,2,7,1
2012,2,28,06.0,07.50,29278.25,29278.3125,5,48,1
2012,2,28,09.0,10.50,29278.375,29278.4375,2.333,9,1
2012,2,28,12.0,13.50,29278.5,29278.5625,1,4,1
2012,2,28,15.0,16.50,29278.625,29278.6875,2.333,9,1
2012,2,28,18.0,19.50,29278.75,29278.8125,1,4,1
2012,2,28,21.0,22.50,29278.875,29278.9375,2.667,12,1
2012,2,29,00.0,01.50,29279,29279.0625,2.667,12,1
2012,2,29,03.0,04.50,29279.125,29279.1875,3.333,18,1
2012,2,29,06.0,07.50,29279.25,29279.3125,2.667,12,1
2012,2,29,09.0,10.50,29279.375,29279.4375,0.333,2,1
2012,2,29,12.0,13.50,29279.5,29279.5625,0,0,1
2012,2,29,15.0,16.50,29279.625,29279.6875,0.333,2,1
2012,2,29,18.0,19.50,29279.75,29279.8125,0.667,3,1
2012,2,29,21.0,22.50,29279.875,29279.9375,1,4,1
2012,3,1,00.0,01.50,29280,29280.0625,0.333,2,1
2012,3,1,03.0,04.50,29280.125,29280.1875,3,15,1
2012,3,1,06.0,07.50,29280.25,29280.3125,3.667,22,1
2012,3,1,09.0,10.50,29280.375,29280.4375,3.667,22,1
2012,3,1,12.0,13.50,29280.5,29280.5625,3,15,1
2012,3,1,15.0,16.50,29280.625,29280.6875,2.667,12,1
2012,3,1,18.0,19.50,29280.75,29280.8125,4,27,1
2012,3,1,21.0,22.50,29280.875,29280.9375,3.667,22,1
2012,3,2,00.0,01.50,29281,29281.0625,3,15,1
2012,3,2,03.0,04.50,29281.125,29281.1875,3,15,1
2012,3,2,06.0,07.50,29281.25,29281.3125,2.667,12,1
2012,3,2,09.0,10.50,29281.375,29281.4375,1.667,6,1
2012,3,2,12.0,13.50,29281.5,29281.5625,2.667,12,1
2012,3,2,15.0,16.50,29281.625,29281.6875,2,7,1
2012,3,2,18.0,19.50,29281.75,29281.8125,2,7,1
2012,3,2,21.0,22.50,29281.875,29281.9375,2,7,1
2012,3,3,00.0,01.50,29282,29282.0625,2.333,9,1
2012,3,3,03.0,04.50,29282.125,29282.1875,2.333,9,1
2012,3,3,06.0,07.50,29282.25,29282.3125,2.333,9,1
2012,3,3,09.0,10.50,29282.375,29282.4375,2,7,1
2012,3,3,12.0,13.50,29282.5,29282.5625,0.667,3,1
2012,3,3,15.0,16.50,29282.625,29282.6875,2.667,12,1
2012,3,3,18.0,19.50,29282.75,29282.8125,1,4,1
2012,3,3,21.0,22.50,29282.875,29282.9375,2,7,1
2012,3,4,00.0,01.50,29283,29283.0625,3.667,22,1
2012,3,4,03.0,04.50,29283.125,29283.1875,3,15,1
2012,3,4,06.0,07.50,29283.25,29283.3125,3,15,1
2012,3,4,09.0,10.50,29283.375,29283.4375,2.333,9,1
2012,3,4,12.0,13.50,29283.5,29283.5625,2.333,9,1
2012,3,4,15.0,16.50,29283.625,29283.6875,1.667,6,1
2012,3,4,18.0,19.50,29283.75,29283.8125,3,15,1
2012,3,4,21.0,22.50,29283.875,29283.9375,1.667,6,1
2012,3,5,00.0,01.50,29284,29284.0625,2.667,12,1
2012,3,5,03.0,04.50,29284.125,29284.1875,2,7,1
2012,3,5,06.0,07.50,29284.25,29284.3125,2,7,1
2012,3,5,09.0,10.50,29284.375,29284.4375,2.333,9,1
2012,3,5,12.0,13.50,29284.5,29284.5625,1.333,5,1
2012,3,5,15.0,16.50,29284.625,29284.6875,1.667,6,1
2012,3,5,18.0,19.50,29284.75,29284.8125,2.667,12,1
2012,3,5,21.0,22.50,29284.875,29284.9375,3.333,18,1
2012,3,6,00.0,01.50,29285,29285.0625,3,15,1
2012,3,6,03.0,04.50,29285.125,29285.1875,2,7,1
2012,3,6,06.0,07.50,29285.25,29285.3125,2.667,12,1
2012,3,6,09.0,10.50,29285.375,29285.4375,0.667,3,1
2012,3,6,12.0,13.50,29285.5,29285.5625,2.667,12,1
2012,3,6,15.0,16.50,29285.625,29285.6875,2,7,1
2012,3,6,18.0,19.50,29285.75,29285.8125,2,7,1
2012,3,6,21.0,22.50,29285.875,29285.9375,2.667,12,1
2012,3,7,00.0,01.50,29286,29286.0625,3.667,22,1
2012,3,7,03.0,04.50,29286.125,29286.1875,4.667,39,1
2012,3,7,06.0,07.50,29286.25,29286.3125,6,80,1
2012,3,7,09.0,10.50,29286.375,29286.4375,5.667,67,1
2012,3,7,12.0,13.50,29286.5,29286.5625,5.333,56,1
2012,3,7,15.0,16.50,29286.625,29286.6875,5.333,56,1
2012,3,7,18.0,19.50,29286.75,29286.8125,4.667,39,1
2012,3,7,21.0,22.50,29286.875,29286.9375,4,27,1
2012,3,8,00.0,01.50,29287,29287.0625,2,7,1
2012,3,8,03.0,04.50,29287.125,29287.1875,1,4,1
2012,3,8,06.0,07.50,29287.25,29287.3125,1.667,6,1
2012,3,8,09.0,10.50,29287.375,29287.4375,5,48,1
2012,3,8,12.0,13.50,29287.5,29287.5625,4.667,39,1
2012,3,8,15.0,16.50,29287.625,29287.6875,4.667,39,1
2012,3,8,18.0,19.50,29287.75,29287.8125,4,27,1
2012,3,8,21.0,22.50,29287.875,29287.9375,4,27,1
2012,3,9,00.0,01.50,29288,29288.0625,4.667,39,1
2012,3,9,03.0,04.50,29288.125,29288.1875,6.333,94,1
2012,3,9,06.0,07.50,29288.25,29288.3125,8,207,1
2012,3,9,09.0,10.50,29288.375,29288.4375,7.333,154,1
2012,3,9,12.0,13.50,29288.5,29288.5625,6.667,111,1
2012,3,9,15.0,16.50,29288.625,29288.6875,5.667,67,1
2012,3,9,18.0,19.50,29288.75,29288.8125,3,15,1
2012,3,9,21.0,22.50,29288.875,29288.9375,2.333,9,1
2012,3,10,00.0,01.50,29289,29289.0625,4.667,39,1
2012,3,10,03.0,04.50,29289.125,29289.1875,4.667,39,1
2012,3,10,06.0,07.50,29289.25,29289.3125,3.333,18,1
2012,3,10,09.0,10.50,29289.375,29289.4375,2.667,12,1
2012,3,10,12.0,13.50,29289.5,29289.5625,2,7,1
2012,3,10,15.0,16.50,29289.625,29289.6875,3,15,1
2012,3,10,18.0,19.50,29289.75,29289.8125,3.333,18,1
2012,3,10,21.0,22.50,29289.875,29289.9375,1.333,5,1
2012,3,11,00.0,01.50,29290,29290.0625,2,7,1
2012,3,11,03.0,04.50,29290.125,29290.1875,1.667,6,1
2012,3,11,06.0,07.50,29290.25,29290.3125,1,4,1
2012,3,11,09.0,10.50,29290.375,29290.4375,1.667,6,1
2012,3,11,12.0,13.50,29290.5,29290.5625,2.333,9,1
2012,3,11,15.0,16.50,29290.625,29290.6875,2.667,12,1
2012,3,11,18.0,19.50,29290.75,29290.8125,3,15,1
2012,3,11,21.0,22.50,29290.875,29290.9375,3.333,18,1
2012,3,12,00.0,01.50,29291,29291.0625,3,15,1
2012,3,12,03.0,04.50,29291.125,29291.1875,1.667,6,1
2012,3,12,06.0,07.50,29291.25,29291.3125,2.333,9,1
2012,3,12,09.0,10.50,29291.375,29291.4375,6.333,94,1
2012,3,12,12.0,13.50,29291.5,29291.5625,6,80,1
2012,3,12,15.0,16.50,29291.625,29291.6875,3.667,22,1
2012,3,12,18.0,19.50,29291.75,29291.8125,3.333,18,1
2012,3,12,21.0,22.50,29291.875,29291.9375,3,15,1
2012,3,13,00.0,01.50,29292,29292.0625,3.667,22,1
2012,3,13,03.0,04.50,29292.125,29292.1875,3.333,18,1
2012,3,13,06.0,07.50,29292.25,29292.3125,1.333,5,1
2012,3,13,09.0,10.50,29292.375,29292.4375,1.333,5,1
2012,3,13,12.0,13.50,29292.5,29292.5625,2,7,1
2012,3,13,15.0,16.50,29292.625,29292.6875,1.667,6,1
2012,3,13,18.0,19.50,29292.75,29292.8125,2,7,1
2012,3,13,21.0,22.50,29292.875,29292.9375,1.667,6,1
2012,3,14,00.0,01.50,29293,29293.0625,2.667,12,1
2012,3,14,03.0,04.50,29293.125,29293.1875,2,7,1
2012,3,14,06.0,07.50,29293.25,29293.3125,1,4,1
2012,3,14,09.0,10.50,29293.375,29293.4375,1,4,1
2012,3,14,12.0,13.50,29293.5,29293.5625,2,7,1
2012,3,14,15.0,16.50,29293.625,29293.6875,3,15,1
2012,3,14,18.0,19.50,29293.75,29293.8125,2,7,1
2012,3,14,21.0,22.50,29293.875,29293.9375,2.333,9,1
2012,3,15,00.0,01.50,29294,29294.0625,3.667,22,1
2012,3,15,03.0,04.50,29294.125,29294.1875,2.667,12,1
2012,3,15,06.0,07.50,29294.25,29294.3125,2,7,1
2012,3,15,09.0,10.50,29294.375,29294.4375,2,7,1
2012,3,15,12.0,13.50,29294.5,29294.5625,4.667,39,1
2012,3,15,15.0,16.50,29294.625,29294.6875,6.333,94,1
2012,3,15,18.0,19.50,29294.75,29294.8125,5,48,1
2012,3,15,21.0,22.50,29294.875,29294.9375,5.333,56,1
2012,3,16,00.0,01.50,29295,29295.0625,4.333,32,1
2012,3,16,03.0,04.50,29295.125,29295.1875,3.333,18,1
2012,3,16,06.0,07.50,29295.25,29295.3125,3,15,1
2012,3,16,09.0,10.50,29295.375,29295.4375,4.333,32,1
2012,3,16,12.0,13.50,29295.5,29295.5625,3.333,18,1
2012,3,16,15.0,16.50,29295.625,29295.6875,5,48,1
2012,3,16,18.0,19.50,29295.75,29295.8125,4,27,1
2012,3,16,21.0,22.50,29295.875,29295.9375,3.667,22,1
2012,3,17,00.0,01.50,29296,29296.0625,4,27,1
2012,3,17,03.0,04.50,29296.125,29296.1875,4,27,1
2012,3,17,06.0,07.50,29296.25,29296.3125,3.667,22,1
2012,3,17,09.0,10.50,29296.375,29296.4375,2.667,12,1
2012,3,17,12.0,13.50,29296.5,29296.5625,2.667,12,1
2012,3,17,15.0,16.50,29296.625,29296.6875,4.333,32,1
2012,3,17,18.0,19.50,29296.75,29296.8125,4.333,32,1
2012,3,17,21.0,22.50,29296.875,29296.9375,5,48,1
2012,3,18,00.0,01.50,29297,29297.0625,4,27,1
2012,3,18,03.0,04.50,29297.125,29297.1875,3.667,22,1
2012,3,18,06.0,07.50,29297.25,29297.3125,2.333,9,1
2012,3,18,09.0,10.50,29297.375,29297.4375,2.333,9,1
2012,3,18,12.0,13.50,29297.5,29297.5625,1.667,6,1
2012,3,18,15.0,16.50,29297.625,29297.6875,1.667,6,1
2012,3,18,18.0,19.50,29297.75,29297.8125,2.333,9,1
2012,3,18,21.0,22.50,29297.875,29297.9375,3,15,1
2012,3,19,00.0,01.50,29298,29298.0625,2,7,1
2012,3,19,03.0,04.50,29298.125,29298.1875,3.667,22,1
2012,3,19,06.0,07.50,29298.25,29298.3125,2,7,1
2012,3,19,09.0,10.50,29298.375,29298.4375,1.667,6,1
2012,3,19,12.0,13.50,29298.5,29298.5625,2.333,9,1
2012,3,19,15.0,16.50,29298.625,29298.6875,1.333,5,1
2012,3,19,18.0,19.50,29298.75,29298.8125,2.333,9,1
2012,3,19,21.0,22.50,29298.875,29298.9375,2.667,12,1
2012,3,20,00.0,01.50,29299,29299.0625,1.333,5,1
2012,3,20,03.0,04.50,29299.125,29299.1875,0.667,3,1
2012,3,20,06.0,07.50,29299.25,29299.3125,1,4,1
2012,3,20,09.0,10.50,29299.375,29299.4375,1.333,5,1
2012,3,20,12.0,13.50,29299.5,29299.5625,0.667,3,1
2012,3,20,15.0,16.50,29299.625,29299.6875,1,4,1
2012,3,20,18.0,19.50,29299.75,29299.8125,2,7,1
2012,3,20,21.0,22.50,29299.875,29299.9375,2,7,1
2012,3,21,00.0,01.50,29300,29300.0625,1.333,5,1
2012,3,21,03.0,04.50,29300.125,29300.1875,0.667,3,1
2012,3,21,06.0,07.50,29300.25,29300.3125,1,4,1
2012,3,21,09.0,10.50,29300.375,29300.4375,1,4,1
2012,3,21,12.0,13.50,29300.5,29300.5625,1.667,6,1
2012,3,21,15.0,16.50,29300.625,29300.6875,1,4,1
2012,3,21,18.0,19.50,29300.75,29300.8125,2.333,9,1
2012,3,21,21.0,22.50,29300.875,29300.9375,1.667,6,1
2012,3,22,00.0,01.50,29301,29301.0625,0.667,3,1
2012,3,22,03.0,04.50,29301.125,29301.1875,1.667,6,1
2012,3,22,06.0,07.50,29301.25,29301.3125,0.333,2,1
2012,3,22,09.0,10.50,29301.375,29301.4375,0.333,2,1
2012,3,22,12.0,13.50,29301.5,29301.5625,0.333,2,1
2012,3,22,15.0,16.50,29301.625,29301.6875,0.333,2,1
2012,3,22,18.0,19.50,29301.75,29301.8125,2.667,12,1
2012,3,22,21.0,22.50,29301.875,29301.9375,4,27,1
2012,3,23,00.0,01.50,29302,29302.0625,3,15,1
2012,3,23,03.0,04.50,29302.125,29302.1875,0.667,3,1
2012,3,23,06.0,07.50,29302.25,29302.3125,1.333,5,1
2012,3,23,09.0,10.50,29302.375,29302.4375,1,4,1
2012,3,23,12.0,13.50,29302.5,29302.5625,0.667,3,1
2012,3,23,15.0,16.50,29302.625,29302.6875,1.667,6,1
2012,3,23,18.0,19.50,29302.75,29302.8125,1,4,1
2012,3,23,21.0,22.50,29302.875,29302.9375,0,0,1
2012,3,24,00.0,01.50,29303,29303.0625,1.333,5,1
2012,3,24,03.0,04.50,29303.125,29303.1875,3,15,1
2012,3,24,06.0,07.50,29303.25,29303.3125,4.333,32,1
2012,3,24,09.0,10.50,29303.375,29303.4375,2.667,12,1
2012,3,24,12.0,13.50,29303.5,29303.5625,2,7,1
2012,3,24,15.0,16.50,29303.625,29303.6875,2,7,1
2012,3,24,18.0,19.50,29303.75,29303.8125,1.667,6,1
2012,3,24,21.0,22.50,29303.875,29303.9375,2,7,1
2012,3,25,00.0,01.50,29304,29304.0625,1.667,6,1
2012,3,25,03.0,04.50,29304.125,29304.1875,0.667,3,1
2012,3,25,06.0,07.50,29304.25,29304.3125,1.667,6,1
2012,3,25,09.0,10.50,29304.375,29304.4375,1.333,5,1
2012,3,25,12.0,13.50,29304.5,29304.5625,1.667,6,1
2012,3,25,15.0,16.50,29304.625,29304.6875,0.667,3,1
2012,3,25,18.0,19.50,29304.75,29304.8125,0,0,1
2012,3,25,21.0,22.50,29304.875,29304.9375,0,0,1
2012,3,26,00.0,01.50,29305,29305.0625,0.667,3,1
2012,3,26,03.0,04.50,29305.125,29305.1875,1.333,5,1
2012,3,26,06.0,07.50,29305.25,29305.3125,1,4,1
2012,3,26,09.0,10.50,29305.375,29305.4375,1,4,1
2012,3,26,12.0,13.50,29305.5,29305.5625,0.667,3,1
2012,3,26,15.0,16.50,29305.625,29305.6875,0.667,3,1
2012,3,26,18.0,19.50,29305.75,29305.8125,0.333,2,1
2012,3,26,21.0,22.50,29305.875,29305.9375,1,4,1
2012,3,27,00.0,01.50,29306,29306.0625,2,7,1
2012,3,27,03.0,04.50,29306.125,29306.1875,2.667,12,1
2012,3,27,06.0,07.50,29306.25,29306.3125,1.667,6,1
2012,3,27,09.0,10.50,29306.375,29306.4375,2.667,12,1
2012,3,27,12.0,13.50,29306.5,29306.5625,3,15,1
2012,3,27,15.0,16.50,29306.625,29306.6875,3,15,1
2012,3,27,18.0,19.50,29306.75,29306.8125,3.333,18,1
2012,3,27,21.0,22.50,29306.875,29306.9375,5,48,1
2012,3,28,00.0,01.50,29307,29307.0625,4.667,39,1
2012,3,28,03.0,04.50,29307.125,29307.1875,4.333,32,1
2012,3,28,06.0,07.50,29307.25,29307.3125,2.667,12,1
2012,3,28,09.0,10.50,29307.375,29307.4375,1.667,6,1
2012,3,28,12.0,13.50,29307.5,29307.5625,2.333,9,1
2012,3,28,15.0,16.50,29307.625,29307.6875,1.333,5,1
2012,3,28,18.0,19.50,29307.75,29307.8125,2.333,9,1
2012,3,28,21.0,22.50,29307.875,29307.9375,1.333,5,1
2012,3,29,00.0,01.50,29308,29308.0625,0,0,1
2012,3,29,03.0,04.50,29308.125,29308.1875,0,0,1
2012,3,29,06.0,07.50,29308.25,29308.3125,0,0,1
2012,3,29,09.0,10.50,29308.375,29308.4375,0,0,1
2012,3,29,12.0,13.50,29308.5,29308.5625,1.333,5,1
2012,3,29,15.0,16.50,29308.625,29308.6875,0.667,3,1
2012,3,29,18.0,19.50,29308.75,29308.8125,1.333,5,1
2012,3,29,21.0,22.50,29308.875,29308.9375,2.333,9,1
2012,3,30,00.0,01.50,29309,29309.0625,2.667,12,1
2012,3,30,03.0,04.50,29309.125,29309.1875,2,7,1
2012,3,30,06.0,07.50,29309.25,29309.3125,1.333,5,1
2012,3,30,09.0,10.50,29309.375,29309.4375,0.667,3,1
2012,3,30,12.0,13.50,29309.5,29309.5625,1,4,1
2012,3,30,15.0,16.50,29309.625,29309.6875,0.667,3,1
2012,3,30,18.0,19.50,29309.75,29309.8125,0,0,1
2012,3,30,21.0,22.50,29309.875,29309.9375,0.333,2,1
2012,3,31,00.0,01.50,29310,29310.0625,0.333,2,1
2012,3,31,03.0,04.50,29310.125,29310.1875,0.333,2,1
2012,3,31,06.0,07.50,29310.25,29310.3125,0.333,2,1
2012,3,31,09.0,10.50,29310.375,29310.4375,0.667,3,1
2012,3,31,12.0,13.50,29310.5,29310.5625,1.667,6,1
2012,3,31,15.0,16.50,29310.625,29310.6875,2,7,1
2012,3,31,18.0,19.50,29310.75,29310.8125,2.333,9,1
2012,3,31,21.0,22.50,29310.875,29310.9375,0.333,2,1
2012,4,1,00.0,01.50,29311,29311.0625,1.333,5,1
2012,4,1,03.0,04.50,29311.125,29311.1875,1.667,6,1
2012,4,1,06.0,07.50,29311.25,29311.3125,1,4,1
2012,4,1,09.0,10.50,29311.375,29311.4375,1.667,6,1
2012,4,1,12.0,13.50,29311.5,29311.5625,1.333,5,1
2012,4,1,15.0,16.50,29311.625,29311.6875,2,7,1
2012,4,1,18.0,19.50,29311.75,29311.8125,1.667,6,1
2012,4,1,21.0,22.50,29311.875,29311.9375,2,7,1
2012,4,2,00.0,01.50,29312,29312.0625,3.333,18,1
2012,4,2,03.0,04.50,29312.125,29312.1875,3,15,1
2012,4,2,06.0,07.50,29312.25,29312.3125,1.667,6,1
2012,4,2,09.0,10.50,29312.375,29312.4375,1.333,5,1
2012,4,2,12.0,13.50,29312.5,29312.5625,2.333,9,1
2012,4,2,15.0,16.50,29312.625,29312.6875,1.667,6,1
2012,4,2,18.0,19.50,29312.75,29312.8125,1.667,6,1
2012,4,2,21.0,22.50,29312.875,29312.9375,1.667,6,1
2012,4,3,00.0,01.50,29313,29313.0625,2,7,1
2012,4,3,03.0,04.50,29313.125,29313.1875,2,7,1
2012,4,3,06.0,07.50,29313.25,29313.3125,0.667,3,1
2012,4,3,09.0,10.50,29313.375,29313.4375,0.333,2,1
2012,4,3,12.0,13.50,29313.5,29313.5625,0.667,3,1
2012,4,3,15.0,16.50,29313.625,29313.6875,0.667,3,1
2012,4,3,18.0,19.50,29313.75,29313.8125,1.667,6,1
2012,4,3,21.0,22.50,29313.875,29313.9375,2,7,1
2012,4,4,00.0,01.50,29314,29314.0625,2,7,1
2012,4,4,03.0,04.50,29314.125,29314.1875,2.333,9,1
2012,4,4,06.0,07.50,29314.25,29314.3125,0.333,2,1
2012,4,4,09.0,10.50,29314.375,29314.4375,0.333,2,1
2012,4,4,12.0,13.50,29314.5,29314.5625,1.333,5,1
2012,4,4,15.0,16.50,29314.625,29314.6875,2,7,1
2012,4,4,18.0,19.50,29314.75,29314.8125,1.667,6,1
2012,4,4,21.0,22.50,29314.875,29314.9375,3,15,1
2012,4,5,00.0,01.50,29315,29315.0625,3,15,1
2012,4,5,03.0,04.50,29315.125,29315.1875,3.333,18,1
2012,4,5,06.0,07.50,29315.25,29315.3125,4,27,1
2012,4,5,09.0,10.50,29315.375,29315.4375,4,27,1
2012,4,5,12.0,13.50,29315.5,29315.5625,2.667,12,1
2012,4,5,15.0,16.50,29315.625,29315.6875,3.333,18,1
2012,4,5,18.0,19.50,29315.75,29315.8125,1.667,6,1
2012,4,5,21.0,22.50,29315.875,29315.9375,2,7,1
2012,4,6,00.0,01.50,29316,29316.0625,1,4,1
2012,4,6,03.0,04.50,29316.125,29316.1875,0.667,3,1
2012,4,6,06.0,07.50,29316.25,29316.3125,0.333,2,1
2012,4,6,09.0,10.50,29316.375,29316.4375,0,0,1
2012,4,6,12.0,13.50,29316.5,29316.5625,0,0,1
2012,4,6,15.0,16.50,29316.625,29316.6875,0.333,2,1
2012,4,6,18.0,19.50,29316.75,29316.8125,0.333,2,1
2012,4,6,21.0,22.50,29316.875,29316.9375,2,7,1
2012,4,7,00.0,01.50,29317,29317.0625,2.667,12,1
2012,4,7,03.0,04.50,29317.125,29317.1875,3.333,18,1
2012,4,7,06.0,07.50,29317.25,29317.3125,2.333,9,1
2012,4,7,09.0,10.50,29317.375,29317.4375,3.333,18,1
2012,4,7,12.0,13.50,29317.5,29317.5625,2.333,9,1
2012,4,7,15.0,16.50,29317.625,29317.6875,0.667,3,1
2012,4,7,18.0,19.50,29317.75,29317.8125,0.333,2,1
2012,4,7,21.0,22.50,29317.875,29317.9375,2,7,1
2012,4,8,00.0,01.50,29318,29318.0625,2.333,9,1
2012,4,8,03.0,04.50,29318.125,29318.1875,1.333,5,1
2012,4,8,06.0,07.50,29318.25,29318.3125,1,4,1
2012,4,8,09.0,10.50,29318.375,29318.4375,1,4,1
2012,4,8,12.0,13.50,29318.5,29318.5625,1,4,1
2012,4,8,15.0,16.50,29318.625,29318.6875,0.667,3,1
2012,4,8,18.0,19.50,29318.75,29318.8125,0.667,3,1
2012,4,8,21.0,22.50,29318.875,29318.9375,0.333,2,1
2012,4,9,00.0,01.50,29319,29319.0625,0.667,3,1
2012,4,9,03.0,04.50,29319.125,29319.1875,0.667,3,1
2012,4,9,06.0,07.50,29319.25,29319.3125,0,0,1
2012,4,9,09.0,10.50,29319.375,29319.4375,0.333,2,1
2012,4,9,12.0,13.50,29319.5,29319.5625,0.333,2,1
2012,4,9,15.0,16.50,29319.625,29319.6875,0.333,2,1
2012,4,9,18.0,19.50,29319.75,29319.8125,1.667,6,1
2012,4,9,21.0,22.50,29319.875,29319.9375,2,7,1
2012,4,10,00.0,01.50,29320,29320.0625,3.333,18,1
2012,4,10,03.0,04.50,29320.125,29320.1875,2,7,1
2012,4,10,06.0,07.50,29320.25,29320.3125,1,4,1
2012,4,10,09.0,10.50,29320.375,29320.4375,1,4,1
2012,4,10,12.0,13.50,29320.5,29320.5625,1,4,1
2012,4,10,15.0,16.50,29320.625,29320.6875,1.333,5,1
2012,4,10,18.0,19.50,29320.75,29320.8125,1.333,5,1
2012,4,10,21.0,22.50,29320.875,29320.9375,2,7,1
2012,4,11,00.0,01.50,29321,29321.0625,1,4,1
2012,4,11,03.0,04.50,29321.125,29321.1875,1,4,1
2012,4,11,06.0,07.50,29321.25,29321.3125,2,7,1
2012,4,11,09.0,10.50,29321.375,29321.4375,1.333,5,1
2012,4,11,12.0,13.50,29321.5,29321.5625,1.333,5,1
2012,4,11,15.0,16.50,29321.625,29321.6875,0.333,2,1
2012,4,11,18.0,19.50,29321.75,29321.8125,0.333,2,1
2012,4,11,21.0,22.50,29321.875,29321.9375,2,7,1
2012,4,12,00.0,01.50,29322,29322.0625,0.667,3,1
2012,4,12,03.0,04.50,29322.125,29322.1875,3.667,22,1
2012,4,12,06.0,07.50,29322.25,29322.3125,2.333,9,1
2012,4,12,09.0,10.50,29322.375,29322.4375,1.667,6,1
2012,4,12,12.0,13.50,29322.5,29322.5625,1.667,6,1
2012,4,12,15.0,16.50,29322.625,29322.6875,3,15,1
2012,4,12,18.0,19.50,29322.75,29322.8125,4.667,39,1
2012,4,12,21.0,22.50,29322.875,29322.9375,3.667,22,1
2012,4,13,00.0,01.50,29323,29323.0625,4.667,39,1
2012,4,13,03.0,04.50,29323.125,29323.1875,5,48,1
2012,4,13,06.0,07.50,29323.25,29323.3125,3.667,22,1
2012,4,13,09.0,10.50,29323.375,29323.4375,3,15,1
2012,4,13,12.0,13.50,29323.5,29323.5625,1.667,6,1
2012,4,13,15.0,16.50,29323.625,29323.6875,2.667,12,1
2012,4,13,18.0,19.50,29323.75,29323.8125,2,7,1
2012,4,13,21.0,22.50,29323.875,29323.9375,2.667,12,1
2012,4,14,00.0,01.50,29324,29324.0625,3.333,18,1
2012,4,14,03.0,04.50,29324.125,29324.1875,3.667,22,1
2012,4,14,06.0,07.50,29324.25,29324.3125,2,7,1
2012,4,14,09.0,10.50,29324.375,29324.4375,1.333,5,1
2012,4,14,12.0,13.50,29324.5,29324.5625,2,7,1
2012,4,14,15.0,16.50,29324.625,29324.6875,2,7,1
2012,4,14,18.0,19.50,29324.75,29324.8125,2.333,9,1
2012,4,14,21.0,22.50,29324.875,29324.9375,0.667,3,1
2012,4,15,00.0,01.50,29325,29325.0625,1,4,1
2012,4,15,03.0,04.50,29325.125,29325.1875,1.667,6,1
2012,4,15,06.0,07.50,29325.25,29325.3125,1,4,1
